pr,ease,t_ms,seamI_deg,seamO_deg,inner_rMin,inner_rMax,outer_rMin,outer_rMax,03 - Resources_arcFrac,03 - Resources_alphaFrac,00 - Inbox_arc,00 - Inbox_noteArc,01 - Projects_arc,01 - Projects_noteArc,02 - Areas_arc,02 - Areas_noteArc,04 - Daily Notes_arc,04 - Daily Notes_noteArc,05 - Meeting Notes_arc,05 - Meeting Notes_noteArc,06 - Zettelkasten_arc,06 - Zettelkasten_noteArc,07 - Weekly Reviews_arc,07 - Weekly Reviews_noteArc,08 - Archive_arc,08 - Archive_noteArc,09 - Maps of Content_arc,09 - Maps of Content_noteArc,10 - Literature Notes_arc,10 - Literature Notes_noteArc,11 - Clippings_arc,11 - Clippings_noteArc,12 - Journal_arc,12 - Journal_noteArc,13 - Someday Maybe_arc,13 - Someday Maybe_noteArc,14 - Reading List_arc,14 - Reading List_noteArc,15 - Courses_arc,15 - Courses_noteArc,(vault root)_arc,(vault root)_noteArc
0.4040,0.3578,2597.3,13.04,6.17,1105.9,1833.6,2656.7,3936.7,0.42,0.359,3.7,3.4,65.9,62.7,47.7,44.7,60.3,58,131.6,128.8,65.9,63.3,32.7,29.8,86.9,83.3,55,56,11.4,10.7,27.6,28.9,13.9,14.4,3.7,3.1,3.7,2.3,59.5,54.5,3.7,2.5
0.4070,0.3621,2613.8,13.04,6.17,1105.9,1833.1,2656.7,3936.7,0.426,0.363,3.7,3.4,65.9,62.7,47.7,44.7,60.2,57.9,131.6,128.8,65.9,63.3,32.7,29.8,86.8,83.2,54.9,55.9,11.4,10.7,27.5,28.8,13.9,14.4,3.7,3.1,3.7,2.3,59.4,53.1,3.7,2.5
0.4100,0.3665,2630.6,13.04,6.17,1105.9,1832.6,2656.7,3936.7,0.431,0.367,3.7,3.4,65.9,62.7,47.7,44.7,60.1,57.9,131.6,128.8,65.9,63.3,32.7,29.8,86.7,83.2,54.8,55.8,11.4,10.7,27.5,28.8,13.8,14.4,3.7,3.1,3.7,2.3,59.4,53,3.7,2.5
0.4120,0.3694,2647.3,13.04,6.17,1105.9,1832.1,2656.7,3936.7,0.437,0.371,3.7,3.4,65.9,62.7,47.7,44.7,60.1,57.8,131.6,128.8,65.9,63.3,32.7,29.8,86.6,83.1,54.8,55.8,11.4,10.7,27.5,28.8,13.8,14.4,3.7,3.1,3.7,2.3,59.3,53,3.7,2.5
0.4150,0.3737,2664.2,13.04,6.17,1105.9,1831.6,2656.7,3936.7,0.442,0.374,3.7,3.4,65.9,62.7,47.7,44.7,60,57.8,131.6,128.8,65.9,63.3,32.7,29.8,86.5,83,54.7,55.7,11.4,10.7,27.4,28.7,13.8,14.3,3.7,3.1,3.7,2.3,59.3,52.9,3.7,2.5
0.4170,0.3766,2680.8,13.04,6.17,1105.9,1831,2656.7,3936.7,0.448,0.378,3.7,3.4,65.9,62.7,47.7,44.7,59.9,57.7,131.6,128.8,65.9,63.3,32.7,29.8,86.4,82.9,54.7,55.7,11.4,10.7,27.4,28.7,13.8,14.3,3.7,3.1,3.7,2.3,59.2,52.9,3.7,2.5
0.4200,0.3810,2697.2,13.05,6.17,1105.9,1830.5,2656.7,3936.7,0.454,0.382,3.7,3.4,65.9,62.7,47.7,44.7,59.9,57.7,131.6,128.8,65.9,63.3,32.7,29.8,86.3,82.8,54.6,55.6,11.4,10.7,27.4,28.6,13.8,14.3,3.7,3.1,3.7,2.3,59.1,52.8,3.7,2.5
0.4230,0.3854,2714.2,13.05,6.17,1105.9,1830,2656.7,3936.7,0.46,0.386,3.7,3.4,65.9,62.7,47.7,44.7,59.8,57.6,131.6,128.8,65.9,63.3,32.7,29.8,86.2,82.7,54.5,55.5,11.4,10.7,27.4,28.6,13.8,14.3,3.7,3.1,3.7,2.3,59.1,52.7,3.7,2.5
0.4250,0.3883,2730.8,13.04,6.17,1105.9,1829.5,2656.7,3936.7,0.466,0.39,3.7,3.4,65.9,62.7,47.7,44.7,59.7,57.6,131.6,128.8,65.9,63.3,32.7,29.8,86.1,82.6,54.4,55.4,11.4,10.7,27.3,28.6,13.7,14.2,3.7,3.1,3.7,2.3,59,52.7,3.7,2.5
0.4280,0.3927,2747.2,13.05,6.17,1105.9,1829,2656.7,3936.7,0.472,0.394,3.7,3.4,65.9,62.7,47.7,44.7,59.7,57.5,131.6,128.8,65.9,63.3,32.7,29.8,86,82.5,54.4,55.4,11.4,10.7,27.3,28.5,13.7,14.2,3.7,3.1,3.7,2.3,58.9,52.6,3.7,2.5
0.4300,0.3957,2764,13.05,6.17,1105.9,1828.5,2656.7,3936.7,0.478,0.397,3.7,3.4,65.9,62.7,47.7,44.7,59.6,57.5,131.6,128.8,65.9,63.3,32.7,29.8,85.9,82.4,54.3,55.3,11.4,10.7,27.2,28.5,13.7,14.2,3.7,3.1,3.7,2.3,58.8,52.5,3.7,2.5
0.4330,0.4001,2782,13.06,6.17,1105.9,1828,2656.7,3936.7,0.484,0.401,3.7,3.4,65.9,62.7,47.7,44.7,59.5,57.4,131.6,128.8,65.9,63.3,32.7,29.8,85.8,82.3,54.2,55.2,11.4,10.7,27.2,28.4,13.7,14.2,3.7,3.1,3.7,2.3,58.8,52.5,3.7,2.5
0.4360,0.4045,2797.7,13.08,6.17,1105.9,1827.5,2656.7,3936.7,0.491,0.405,3.7,3.4,65.9,62.7,47.7,44.7,59.4,56.7,131.6,128.8,65.9,63.3,32.7,29.8,85.7,82.2,54.1,55.1,11.4,10.7,27.2,27.8,13.7,14.1,3.7,3.1,3.7,2.3,58.7,52.4,3.7,2.5
0.4380,0.4075,2814.1,13.09,6.17,1105.9,1826.9,2656.7,3936.7,0.497,0.409,3.7,3.4,65.9,62.7,47.7,44.7,59.3,57,131.6,128.8,65.9,63.3,32.7,29.8,85.6,82.2,54.1,55.1,11.4,10.7,27.1,28.2,13.7,14.1,3.7,3.1,3.7,2.3,58.6,52.3,3.7,2.5
0.4410,0.4119,2830.9,13.1,6.17,1105.9,1826.4,2656.7,3936.7,0.504,0.413,3.7,3.4,65.9,62.7,47.7,44.7,59.3,57.2,131.6,128.8,65.9,63.3,32.7,29.8,85.4,82.1,54,55,11.4,10.7,27.1,28.3,13.6,14.1,3.7,3.1,3.7,2.3,58.5,52.3,3.7,2.5
0.4440,0.4164,2847.5,13.12,6.17,1105.9,1825.9,2656.7,3936.7,0.511,0.417,3.7,3.4,65.9,62.7,47.7,44.7,59.2,57.2,131.6,128.8,65.9,63.3,32.7,29.8,85.3,82,53.9,54.9,11.4,10.7,27.1,28.2,13.6,14.1,3.7,3.1,3.7,2.3,58.5,52.2,3.7,2.5
0.4460,0.4193,2864.1,13.11,6.17,1105.9,1825.4,2656.7,3936.7,0.518,0.421,3.7,3.4,65.9,62.7,47.7,44.7,59.1,57.1,131.6,128.8,65.9,63.3,32.7,29.8,85.2,81.9,53.8,54.8,11.4,10.7,27,28.2,13.6,14,3.7,3.1,3.7,2.3,58.4,52.1,3.7,2.5
0.4490,0.4238,2880.9,13.13,6.17,1105.9,1824.9,2656.7,3936.7,0.524,0.424,3.7,3.4,65.9,62.7,47.7,44.7,59,57.1,131.6,128.8,65.9,63.3,32.7,29.8,85.1,81.6,53.8,54.8,11.4,10.7,27,28.1,13.6,14,3.7,3.1,3.7,2.3,58.3,52.1,3.7,2.5
0.4510,0.4267,2898,13.1,6.17,1105.9,1824.4,2656.7,3936.7,0.527,0.428,3.7,3.4,65.9,62.7,47.7,44.7,59,57,131.6,128.8,65.9,63.3,32.7,29.8,85.1,81.7,53.7,54.7,11.4,10.7,27,28.1,13.6,14,3.7,3.1,3.7,2.3,58.3,52,3.7,2.5
0.4540,0.4312,2914.5,13.08,6.17,1105.9,1823.9,2656.7,3936.7,0.529,0.432,3.7,3.4,65.9,62.7,47.7,44.7,59,57,131.6,128.8,65.9,63.3,32.7,29.8,85,81.7,53.7,54.7,11.4,10.7,27,28.1,13.6,14,3.7,3.1,3.7,2.3,58.2,52,3.7,2.5
0.4570,0.4357,2930.9,13.06,6.17,1105.9,1823.4,2656.7,3936.7,0.532,0.436,3.7,3.4,65.9,62.7,47.7,44.7,58.9,57,131.6,128.8,65.9,63.3,32.7,29.8,85,81.6,53.7,54.7,11.4,10.7,26.9,28.1,13.6,14,3.7,3.1,3.7,2.3,58.2,52,3.7,2.5
0.4590,0.4386,2947.7,13.04,6.17,1105.9,1822.8,2656.7,3936.7,0.534,0.44,3.7,3.4,65.9,62.7,47.7,44.7,58.9,56.9,131.6,128.8,65.9,63.3,32.7,29.8,84.9,81.6,53.7,54.7,11.4,10.7,26.9,28.1,13.6,14,3.7,3.1,3.7,2.3,58.2,52,3.7,2.5
0.4620,0.4431,2964.1,13.02,6.17,1105.9,1822.3,2656.7,3936.7,0.537,0.444,3.7,3.4,65.9,62.7,47.7,44.7,58.9,56.9,131.6,128.8,65.9,63.3,32.7,29.8,84.9,81.5,53.6,54.6,11.4,10.7,26.9,28.1,13.6,14,3.7,3.1,3.7,2.3,58.2,51.9,3.7,2.5
0.4640,0.4461,2981.1,13,6.17,1105.9,1821.8,2656.7,3936.7,0.539,0.447,3.7,3.4,65.9,62.7,47.7,44.7,58.9,56.9,131.6,128.8,65.9,63.3,32.7,29.8,84.8,81.5,53.6,54.6,11.4,10.7,26.9,28,13.5,14,3.7,3.1,3.7,2.3,58.1,51.9,3.7,2.5
0.4670,0.4506,2997.6,12.98,6.17,1105.9,1821.3,2656.7,3936.7,0.541,0.451,3.7,3.4,65.9,62.7,47.7,44.7,58.8,56.8,131.6,128.8,65.9,63.3,32.7,29.8,84.8,81.4,53.6,54.6,11.4,10.7,26.9,28,13.5,14,3.7,3.1,3.7,2.3,58.1,51.9,3.7,2.5
0.4700,0.4551,3014.5,12.94,6.17,1105.9,1820.8,2656.7,3936.7,0.544,0.455,3.7,3.4,65.9,62.7,47.7,44.7,58.8,56.8,131.6,128.8,65.9,63.3,32.7,29.8,84.8,81.4,53.6,54.6,11.4,10.7,26.9,28,13.5,13.9,3.7,3.1,3.7,2.4,58.1,51.9,3.7,2.5
0.4720,0.4580,3030.8,12.92,6.17,1105.9,1820.3,2656.7,3936.7,0.546,0.459,3.7,3.4,65.9,62.7,47.7,44.7,58.8,56.8,131.6,128.8,65.9,63.3,32.7,29.8,84.7,81.4,53.6,54.5,11.4,10.7,26.9,28,13.5,13.9,3.7,3.1,3.7,2.4,58,51.8,3.7,2.5
0.4750,0.4625,3047.6,12.9,6.17,1105.9,1819.8,2656.7,3936.7,0.549,0.463,3.7,3.4,65.9,62.7,47.7,44.7,58.7,56.7,131.6,128.8,65.9,63.3,32.7,29.8,84.7,81.3,53.5,54.5,11.4,10.7,26.9,28,13.5,13.9,3.7,3.1,3.7,2.4,58,51.8,3.7,2.5
0.4770,0.4655,3064.6,12.89,6.17,1105.9,1819.3,2656.7,3936.7,0.551,0.467,3.7,3.4,65.9,62.7,47.7,44.7,58.7,56.7,131.6,128.8,65.9,63.3,32.7,29.8,84.6,81.3,53.5,54.5,11.4,10.7,26.8,28,13.5,13.9,3.7,3.1,3.7,2.4,58,51.8,3.7,2.5
0.4800,0.4700,3081.1,12.87,6.17,1105.9,1818.8,2656.7,3936.7,0.554,0.471,3.6,3.4,65.9,62.7,47.7,44.7,58.7,56.7,131.6,128.8,65.9,63.3,32.7,29.8,84.6,81.2,53.5,54.5,11.4,10.7,26.8,28,13.5,13.9,3.6,3.1,3.6,2.4,58,51.8,3.6,2.5
0.4830,0.4745,3097.6,12.85,6.17,1105.9,1818.3,2656.7,3936.7,0.556,0.474,3.6,3.4,65.9,62.7,47.7,44.7,58.7,56.6,131.6,128.8,65.9,63.3,32.7,29.8,84.6,81.2,53.5,54.5,11.4,10.7,26.8,28,13.5,13.9,3.6,3.1,3.6,2.4,57.9,51.7,3.6,2.5
0.4850,0.4775,3114.6,12.84,6.17,1105.9,1817.8,2656.7,3936.7,0.559,0.478,3.6,3.4,65.9,62.7,47.7,44.7,58.6,56.6,131.6,128.8,65.9,63.3,32.7,29.8,84.5,81.1,53.4,54.4,11.4,10.7,26.8,27.9,13.5,13.9,3.6,3.1,3.6,2.4,57.9,51.7,3.6,2.5
0.4880,0.4820,3131.4,12.82,6.17,1105.9,1817.2,2656.7,3936.7,0.562,0.482,3.6,3.4,65.9,62.7,47.7,44.7,58.6,56.6,131.6,128.8,65.9,63.3,32.7,29.8,84.5,81.1,53.4,54.4,11.4,10.7,26.8,27.9,13.5,13.9,3.6,3.1,3.6,2.4,57.9,51.7,3.6,2.5
0.4910,0.4865,3148.4,12.81,6.17,1105.9,1816.7,2656.7,3936.7,0.564,0.486,3.6,3.4,65.9,62.7,47.7,44.7,58.6,56.6,131.6,128.8,65.9,63.3,32.7,29.8,84.4,81.1,53.4,54.4,11.4,10.7,26.8,27.9,13.5,13.9,3.6,3.1,3.6,2.4,57.8,51.7,3.6,2.5
0.4930,0.4895,3164.6,12.79,6.17,1105.9,1816.2,2656.7,3936.7,0.567,0.49,3.6,3.4,65.9,62.7,47.7,44.7,58.5,56.5,131.6,128.8,65.9,63.3,32.7,29.8,84.4,81,53.4,54.4,11.4,10.7,26.8,27.9,13.5,13.9,3.6,3.1,3.6,2.4,57.8,51.6,3.6,2.5
0.4960,0.4940,3181,12.78,6.17,1105.9,1815.7,2656.7,3936.7,0.57,0.494,3.6,3.4,65.9,62.7,47.7,44.7,58.5,56.5,131.6,128.8,65.9,63.3,32.7,29.8,84.3,81,53.3,54.3,11.4,10.7,26.8,27.9,13.5,13.8,3.6,3.1,3.6,2.4,57.8,51.6,3.6,2.5
0.4980,0.4970,3197.9,12.75,6.17,1105.9,1815.2,2656.7,3936.7,0.572,0.497,3.6,3.4,65.9,62.7,47.7,44.7,58.5,56.5,131.6,128.8,65.9,63.3,32.7,29.8,84.3,80.9,53.3,54.3,11.4,10.7,26.7,27.9,13.5,13.8,3.6,3.1,3.6,2.4,57.7,51.6,3.6,2.5
0.5010,0.5015,3214.6,12.73,6.17,1105.9,1814.7,2656.7,3936.7,0.575,0.501,3.6,3.3,65.9,62.7,47.7,44.7,58.4,56.4,131.6,128.8,65.9,63.3,32.7,29.8,84.3,80.9,53.3,54.3,11.4,10.7,26.7,27.8,13.4,13.8,3.6,3.1,3.6,2.3,57.7,51.5,3.6,2.5
0.5030,0.5045,3231.2,12.72,6.17,1105.9,1814.2,2656.7,3936.7,0.578,0.505,3.6,3.2,65.9,62.7,47.7,44.7,58.4,56.4,131.6,128.8,65.9,63.3,32.7,29.8,84.2,80.8,53.3,54.2,11.4,10.7,26.7,27.8,13.4,13.8,3.6,3.1,3.6,2.3,57.7,51.5,3.6,2.5
0.5060,0.5090,3247.9,12.71,6.17,1105.9,1813.7,2656.7,3936.7,0.581,0.509,3.6,3.2,65.9,62.7,47.7,44.7,58.4,56.4,131.6,128.8,65.9,63.3,32.7,29.8,84.2,80.8,53.2,54.2,11.4,10.7,26.7,27.8,13.4,13.8,3.6,3.1,3.6,2.2,57.6,51.5,3.6,2.5
0.5090,0.5135,3264.6,12.7,6.17,1105.9,1813.2,2656.7,3936.7,0.584,0.513,3.6,3.1,65.9,62.7,47.7,44.7,58.3,56.4,131.6,128.8,65.9,63.3,32.7,29.8,84.1,80.8,53.2,54.2,11.4,10.7,26.7,27.8,13.4,13.8,3.6,3.1,3.6,2.2,57.6,51.5,3.6,2.5
0.5110,0.5165,3281.3,12.7,6.17,1105.9,1812.7,2656.7,3936.7,0.587,0.517,3.6,3.1,65.9,62.7,47.7,44.7,58.3,56.3,131.6,128.8,65.9,63.3,32.7,29.8,84.1,80.7,53.2,54.2,11.4,10.7,26.7,27.8,13.4,13.8,3.6,3.1,3.6,2.2,57.6,51.4,3.6,2.5
0.5140,0.5210,3297.9,12.69,6.17,1105.9,1812.2,2656.7,3936.7,0.591,0.521,3.6,3.1,65.9,62.7,47.7,44.7,58.2,56.3,131.6,128.8,65.9,63.3,32.7,29.8,84,80.6,53.1,54.1,11.4,10.7,26.6,27.7,13.4,13.8,3.6,3.1,3.6,2.2,57.5,51.4,3.6,2.5
0.5170,0.5255,3314.6,12.68,6.17,1105.9,1811.7,2656.7,3936.7,0.596,0.524,3.6,3.1,65.9,62.7,47.7,44.7,58.2,56.2,131.6,128.8,65.9,63.3,32.7,29.8,83.9,80.6,53.1,53.9,11.4,10.7,26.6,27.7,13.4,13.7,3.6,3.1,3.6,2.2,57.5,51.3,3.6,2.5
0.5190,0.5285,3331.1,12.68,6.17,1105.9,1811.2,2656.7,3936.7,0.601,0.528,3.6,3,65.9,62.7,47.7,44.7,58.1,56.2,131.6,128.8,65.9,63.3,32.7,29.8,83.8,80.5,53,53.9,11.4,10.7,26.6,27.7,13.4,13.7,3.6,3.1,3.6,2.2,57.4,51.3,3.6,2.5
0.5220,0.5330,3347.7,12.67,6.17,1105.9,1810.7,2656.7,3936.7,0.606,0.532,3.6,3,65.9,62.7,47.7,44.7,58.1,55.5,131.6,128.8,65.9,63.3,32.7,29.8,83.7,80.4,52.9,54,11.4,10.7,26.6,27.6,13.4,13.7,3.6,3.1,3.6,2.1,57.3,51.2,3.6,2.6
0.5240,0.5360,3364.6,12.67,6.17,1105.9,1810.2,2656.7,3936.7,0.611,0.536,3.6,3,65.9,62.7,47.7,44.7,58,55.8,131.6,128.8,65.9,63.3,32.7,29.8,83.6,80.3,52.9,53.9,11.4,10.7,26.5,27.6,13.3,13.7,3.6,3.1,3.6,2.1,57.3,51.2,3.6,2.6
0.5270,0.5405,3381.8,12.67,6.17,1105.9,1809.7,2656.7,3936.7,0.617,0.54,3.6,3,65.9,62.7,47.7,44.7,57.9,56,131.6,128.8,65.9,63.3,32.7,29.8,83.5,80.2,52.8,53.8,11.4,10.7,26.5,27.6,13.3,13.7,3.6,3.1,3.6,2.1,57.2,51.1,3.6,2.6
0.5300,0.5449,3398.3,12.67,6.17,1105.9,1809.2,2656.7,3936.7,0.622,0.544,3.6,3,65.9,62.7,47.7,44.7,57.9,56,131.6,128.8,65.9,63.3,32.7,29.8,83.5,80.1,52.8,53.8,11.4,10.7,26.5,27.5,13.3,13.6,3.6,3.1,3.6,2.1,57.2,51.1,3.6,2.6
0.5320,0.5479,3414.7,12.67,6.17,1105.9,1808.7,2656.7,3936.7,0.627,0.548,3.6,3,65.9,62.7,47.7,44.7,57.8,55.9,131.6,128.8,65.9,63.3,32.7,29.8,83.4,80.1,52.7,53.7,11.4,10.7,26.4,27.5,13.3,13.6,3.6,3.1,3.6,2.1,57.1,51,3.6,2.6
0.5350,0.5524,3431.2,12.67,6.17,1105.9,1808.2,2656.7,3936.7,0.633,0.551,3.6,3,65.9,62.7,47.7,44.7,57.8,55.9,131.6,128.8,65.9,63.3,32.7,29.8,83.3,80,52.6,53.6,11.4,10.7,26.4,27.5,13.3,13.6,3.6,3.1,3.6,2.1,57,51,3.6,2.6
0.5370,0.5554,3448.1,12.67,6.17,1105.9,1807.7,2656.7,3936.7,0.638,0.555,3.6,3,65.9,62.7,47.7,44.7,57.7,55.8,131.6,128.8,65.9,63.3,32.7,29.8,83.2,79.9,52.6,53.6,11.4,10.7,26.4,27.4,13.3,13.6,3.6,3.1,3.6,2.1,57,50.9,3.6,2.6
0.5400,0.5599,3464.7,12.68,6.17,1105.9,1807.2,2656.7,3936.7,0.644,0.559,3.6,3,65.9,62.7,47.7,44.7,57.6,55.8,131.6,128.8,65.9,63.3,32.7,29.8,83.1,79.8,52.5,53.5,11.4,10.7,26.3,27.4,13.3,13.6,3.6,3.1,3.6,2.1,56.9,50.8,3.6,2.6
0.5430,0.5643,3481.4,12.68,6.17,1105.9,1806.7,2656.7,3936.7,0.65,0.563,3.6,3,65.9,62.7,47.7,44.7,57.5,55.7,131.6,128.8,65.9,63.3,32.7,29.8,83,79.7,52.4,53.4,11.4,10.7,26.3,27.4,13.2,13.9,3.6,3.1,3.6,2.1,56.8,50.8,3.6,2.6
0.5450,0.5673,3497.9,12.69,6.17,1105.9,1806.2,2656.7,3936.7,0.656,0.567,3.6,3,65.9,62.7,47.7,44.7,57.5,55.7,131.6,128.8,65.9,63.3,32.7,29.8,82.9,79.6,52.4,53.4,11.4,10.7,26.3,27.3,13.2,13.9,3.6,3.1,3.6,2.1,56.8,50.7,3.6,2.6
0.5480,0.5718,3514.6,12.7,6.17,1105.9,1805.8,2656.7,3936.7,0.662,0.57,3.6,3,65.9,62.7,47.7,44.7,57.4,55.6,131.6,128.8,65.9,63.3,32.7,29.8,82.8,79.6,52.3,53.3,11.4,10.7,26.2,27.3,13.2,13.8,3.6,3.1,3.6,2.1,56.7,50.6,3.6,2.6
0.5500,0.5748,3531.5,12.7,6.17,1105.9,1805.3,2656.7,3936.7,0.668,0.574,3.6,3,65.9,62.7,47.7,44.7,57.3,55.6,131.6,128.8,65.9,63.3,32.7,29.8,82.7,79.5,52.2,53.2,11.4,10.7,26.2,27.2,13.2,13.8,3.6,3.1,3.6,2.1,56.6,50.6,3.6,2.6
0.5530,0.5792,3547.9,12.72,6.17,1105.9,1804.8,2656.7,3936.7,0.674,0.578,3.6,3,65.9,62.7,47.7,44.7,57.3,55.5,131.6,128.8,65.9,63.3,32.7,29.8,82.5,79.4,52.2,53.1,11.4,10.7,26.2,27.2,13.2,13.8,3.6,3.1,3.6,2.1,56.6,50.5,3.6,2.6
0.5560,0.5836,3564.8,12.73,6.17,1105.9,1804.3,2656.7,3936.7,0.68,0.582,3.6,3,65.9,62.7,47.7,44.7,57.2,55.5,131.6,128.8,65.9,63.3,32.7,29.8,82.4,79.3,52.1,53.1,11.4,10.7,26.1,27.1,13.2,13.8,3.6,3.1,3.6,2.1,56.5,50.5,3.6,2.6
0.5580,0.5866,3581.5,12.74,6.17,1105.9,1803.8,2656.7,3936.7,0.687,0.586,3.6,3,65.9,62.7,47.7,44.7,57.1,55.4,131.6,128.8,65.9,63.3,32.7,29.8,82.3,79.2,52,53,11.4,10.7,26.1,27.1,13.1,13.7,3.6,3.1,3.6,2.1,56.4,50.4,3.6,2.6
0.5610,0.5910,3600.5,12.75,6.17,1105.9,1803.3,2656.7,3936.7,0.693,0.59,3.6,3,65.9,62.7,47.7,44.7,57,55.4,131.6,128.8,65.9,63.3,32.7,29.8,82.2,79.1,51.9,52.9,11.4,10.7,26.1,27,13.1,13.7,3.6,3.1,3.6,2.2,56.3,50.3,3.6,2.6
0.5640,0.5955,3614.8,12.72,6.17,1105.9,1802.8,2656.7,3936.7,0.697,0.594,3.6,3,65.9,62.7,47.7,44.7,57,55.3,131.6,128.8,65.9,63.3,32.7,29.8,82.1,79,51.9,52.9,11.4,10.7,26,27,13.1,13.7,3.6,3.1,3.6,2.2,56.3,50.3,3.6,2.6
0.5660,0.5984,3631.6,12.72,6.17,1105.9,1802.4,2656.7,3936.7,0.699,0.597,3.6,3,65.9,62.7,47.7,44.7,57,55.3,131.6,128.8,65.9,63.3,32.7,29.8,82.1,79,51.9,52.9,11.4,10.7,26,27,13.1,13.7,3.6,3.1,3.6,2.2,56.3,50.3,3.6,2.6
0.5690,0.6028,3648.5,12.69,6.17,1105.9,1801.9,2656.7,3936.7,0.701,0.601,3.6,3,65.9,62.7,47.7,44.7,56.9,55.3,131.6,128.8,65.9,63.3,32.7,29.8,82.1,79,51.9,52.8,11.4,10.7,26,27,13.1,13.7,3.6,3.1,3.6,2.2,56.2,50.2,3.6,2.6
0.5710,0.6058,3664.8,12.67,6.17,1105.9,1801.4,2656.7,3936.7,0.703,0.605,3.6,3,65.9,62.7,47.7,44.7,56.9,55.2,131.6,128.8,65.9,63.3,32.7,29.8,82,78.9,51.8,52.8,11.4,10.7,26,27,13.1,13.7,3.6,3.1,3.6,2.2,56.2,50.2,3.6,2.6
0.5740,0.6102,3681.6,12.65,6.17,1105.9,1800.9,2656.7,3936.7,0.706,0.609,3.5,3,65.9,62.7,47.7,44.7,56.9,55.2,131.6,128.8,65.9,63.3,32.7,29.8,82,78.9,51.8,52.8,11.4,10.7,26,27,13.1,13.7,3.5,3.1,3.5,2.2,56.2,50.2,3.5,2.6
0.5760,0.6131,3698.4,12.63,6.17,1105.9,1800.4,2656.7,3936.7,0.708,0.613,3.5,3,65.9,62.7,47.7,44.7,56.9,55.2,131.6,128.8,65.9,63.3,32.7,29.8,82,78.5,51.8,52.8,11.4,10.7,26,27,13.1,13.7,3.5,3.1,3.5,2.2,56.2,50.2,3.5,2.6
0.5790,0.6175,3715,12.61,6.17,1105.9,1800,2656.7,3936.7,0.71,0.617,3.5,3,65.9,62.7,47.7,44.7,56.8,55.1,131.6,128.8,65.9,63.3,32.7,29.8,81.9,78.7,51.8,52.8,11.4,10.7,26,27,13.1,13.7,3.5,3.1,3.5,2.2,56.1,50.1,3.5,2.6
0.5820,0.6219,3731.8,12.58,6.17,1105.9,1799.5,2656.7,3936.7,0.712,0.621,3.5,3,65.9,62.7,47.7,44.7,56.8,55.1,131.6,128.8,65.9,63.3,32.7,29.8,81.9,78.7,51.8,52.7,11.4,10.7,26,26.9,13.1,13.7,3.5,3.1,3.5,2.2,56.1,50.1,3.5,2.6
0.5840,0.6248,3748.9,12.56,6.17,1105.9,1799,2656.7,3936.7,0.714,0.624,3.5,3,65.9,62.7,47.7,44.7,56.8,55.1,131.6,128.8,65.9,63.3,32.7,29.8,81.9,78.7,51.7,52.7,11.4,10.7,26,26.9,13.1,13.6,3.5,3.1,3.5,2.2,56.1,50.1,3.5,2.6
0.5870,0.6292,3764.8,12.54,6.17,1105.9,1798.6,2656.7,3936.7,0.716,0.628,3.5,3,65.9,62.7,47.7,44.7,56.8,55,131.6,128.8,65.9,63.3,32.7,29.8,81.8,78.6,51.7,52.7,11.4,10.7,25.9,26.9,13.1,13.6,3.5,3.1,3.5,2.2,56.1,50.1,3.5,2.6
0.5890,0.6321,3781.6,12.52,6.17,1105.9,1798.1,2656.7,3936.7,0.718,0.632,3.5,3,65.9,62.7,47.7,44.7,56.7,55,131.6,128.8,65.9,63.3,32.7,29.8,81.8,78.6,51.7,52.7,11.4,10.7,25.9,26.9,13.1,13.6,3.5,3.1,3.5,2.2,56,50.1,3.5,2.6
